2001-07-12, 13:42, 37084.57, 2001.528,  2,  0,  370.22,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.098,  1,  0, -0.726,  0,  9,    NaN
2001-07-20, 16:43, 37092.70, 2001.550,  2,  0,  367.44,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.950,  1,  0, -0.982,  0,  9,    NaN
2001-07-26, 14:27, 37098.60, 2001.566,  2,  0,  363.04,  0,  3,     NaN,  0,  3,     NaN,  1,  5, -7.698,  1,  0, -1.465,  0,  9,    NaN
2001-08-02, 13:50, 37105.58, 2001.585,  2,  0,  364.18,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.805,  1,  0, -1.162,  0,  9,    NaN
2001-08-09, 13:49, 37112.58, 2001.604,  2,  0,  362.21,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.680,  1,  0, -0.777,  0,  9,    NaN
2001-08-17, 14:25, 37120.60, 2001.626,  2,  0,  362.30,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.687,  1,  0, -1.087,  0,  9,    NaN
2001-08-24, 14:21, 37127.60, 2001.645,  2,  0,  359.92,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.627,  1,  0, -1.856,  0,  9,    NaN
2001-08-31, 16:48, 37134.70, 2001.665,  2,  0,  361.37,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.668,  1,  0, -1.157,  0,  9,    NaN
2001-09-07, 14:09, 37141.59, 2001.684,  2,  0,  362.63,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.708,  1,  0, -1.904,  0,  9,    NaN
2001-09-13, 14:17, 37147.59, 2001.700,  2,  4,  363.43,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2001-09-20, 13:17, 37154.55, 2001.719,  1,  4,  363.27,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.747,  1,  0, -1.398,  0,  9,    NaN
2001-09-27, 17:56, 37161.75, 2001.739,  1,  4,  365.85,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2001-10-04, 15:05, 37168.63, 2001.758,  2,  0,  366.16,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.867,  1,  0, -2.027,  0,  9,    NaN
2001-10-11, 13:42, 37175.57, 2001.777,  2,  0,  367.01,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.921,  1,  0, -1.495,  0,  9,    NaN
2001-10-18, 16:08, 37182.67, 2001.796,  2,  0,  368.19,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.973,  1,  0, -1.469,  0,  9,    NaN
2001-10-25, 20:25, 37189.85, 2001.816,  2,  0,  369.37,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.033,  1,  0, -1.273,  0,  9,    NaN
2001-11-01, 19:24, 37196.81, 2001.835,  2,  0,  370.55,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.109,  1,  0, -1.419,  0,  9,    NaN
2001-11-10, 15:01, 37205.63, 2001.859,  2,  0,  374.29,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.284,  1,  0, -1.708,  0,  9,    NaN
2001-11-15, 14:58, 37210.62, 2001.873,  2,  0,  372.81,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.196,  1,  0, -1.148,  0,  9,    NaN
2001-11-19, 15:19, 37214.64, 2001.884,  2,  0,  374.70,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.309,  1,  0, -1.341,  0,  9,    NaN
2001-11-29, 19:11, 37224.80, 2001.912,  2,  0,  373.29,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.216,  1,  0, -0.816,  0,  9,    NaN
2001-12-06, 16:17, 37231.68, 2001.931,  2,  0,  374.48,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.313,  1,  0, -0.942,  0,  9,    NaN
2001-12-15, 19:32, 37240.81, 2001.956,  2,  0,  374.53,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.286,  1,  0, -0.924,  0,  9,    NaN
2001-12-21, 19:40, 37246.82, 2001.972,  1,  4,  463.66,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2001-12-30, 17:37, 37255.73, 2001.997,  2,  0,  374.63,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.272,  1,  0, -0.660,  0,  9,    NaN
2002-01-04, 17:36, 37260.73, 2002.010,  2,  4,  420.31,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2002-01-11, 16:58, 37267.71, 2002.029,  2,  0,  376.56,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.395,  1,  0, -0.759,  0,  9,    NaN
2002-01-18, 17:07, 37274.71, 2002.049,  2,  5,  381.90,  0,  3,     NaN,  0,  3,     NaN,  1,  5, -8.692,  1,  5, -1.330,  0,  9,    NaN
2002-01-25, 16:43, 37281.70, 2002.068,  2,  4,  382.14,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2002-02-01, 16:57, 37288.71, 2002.087,  1,  4,  376.87,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2002-02-08, 18:06, 37295.75, 2002.106,  2,  0,  377.73,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.434,  1,  0, -0.681,  0,  9,    NaN
2002-02-14, 19:28, 37301.81, 2002.123,  2,  0,  377.03,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.389,  1,  0, -0.442,  0,  9,    NaN
2002-03-15, 17:29, 37330.73, 2002.202,  2,  0,  378.91,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.460,  1,  0, -0.433,  0,  9,    NaN
2002-03-21, 19:37, 37336.82, 2002.219,  2,  0,  378.15,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.424,  1,  0, -0.226,  0,  9,    NaN
2002-03-29, 17:31, 37344.73, 2002.240,  2,  0,  378.17,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.425,  1,  0, -0.186,  0,  9,    NaN
2002-04-04, 16:25, 37350.68, 2002.257,  2,  0,  378.39,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.443,  1,  0, -0.229,  0,  9,    NaN
2002-04-11, 15:33, 37357.65, 2002.276,  2,  0,  378.93,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.465,  1,  0, -0.314,  0,  9,    NaN
2002-04-18, 18:34, 37364.77, 2002.295,  2,  0,  379.01,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.464,  1,  0, -0.243,  0,  9,    NaN
2002-04-26, 16:34, 37372.69, 2002.317,  2,  0,  378.87,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.483,  1,  0, -0.236,  0,  9,    NaN
2002-05-04, 16:46, 37380.70, 2002.339,  2,  0,  379.28,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.484,  1,  0, -0.297,  0,  9,    NaN
2002-05-09, 17:11, 37385.72, 2002.353,  2,  0,  379.01,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.460,  1,  0, -0.324,  0,  9,    NaN
2002-05-16, 15:52, 37392.66, 2002.372,  2,  0,  378.67,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.431,  1,  0, -0.241,  0,  9,    NaN
2002-05-23, 16:06, 37399.67, 2002.391,  2,  0,  379.11,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.475,  1,  0, -0.181,  0,  9,    NaN
2002-06-01, 15:22, 37408.64, 2002.415,  2,  0,  377.33,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.410,  1,  0,  0.040,  0,  9,    NaN
2002-06-10, 13:34, 37417.56, 2002.440,  2,  4,  378.44,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2002-06-14, 13:43, 37421.57, 2002.451,  2,  0,  376.14,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.332,  1,  0,  0.255,  0,  9,    NaN
2002-06-20, 13:45, 37427.57, 2002.467,  2,  0,  375.37,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.262,  1,  0, -0.142,  0,  9,    NaN
2002-06-27, 14:25, 37434.60, 2002.487,  1,  4,  373.16,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2002-07-04, 14:14, 37441.59, 2002.506,  2,  0,  374.33,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.236,  1,  0, -0.639,  0,  9,    NaN
2002-07-11, 14:53, 37448.62, 2002.525,  2,  0,  369.44,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.030,  1,  0, -0.383,  0,  9,    NaN
2002-07-18, 13:50, 37455.58, 2002.544,  2,  0,  371.76,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.108,  1,  0, -0.559,  0,  9,    NaN
2002-07-25, 14:49, 37462.62, 2002.563,  2,  4,  378.86,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2002-08-01, 14:20, 37469.60, 2002.582,  2,  0,  366.34,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.816,  1,  0, -0.587,  0,  9,    NaN
2002-08-08, 17:40, 37476.74, 2002.602,  2,  4,  364.44,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2002-08-15, 13:14, 37483.55, 2002.621,  2,  0,  363.96,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.698,  1,  0, -0.987,  0,  9,    NaN
2002-08-22, 13:25, 37490.56, 2002.640,  2,  0,  363.20,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.668,  1,  0, -1.531,  0,  9,    NaN
2002-08-30, 14:51, 37498.62, 2002.662,  2,  0,  364.06,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.707,  1,  5, -1.821,  0,  9,    NaN
2002-09-06, 16:35, 37505.69, 2002.681,  2,  0,  364.82,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.721,  1,  5, -2.176,  0,  9,    NaN
2002-09-12, 15:51, 37511.66, 2002.698,  2,  4,  370.26,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.799,  1,  0, -1.491,  0,  9,    NaN
2002-09-20, 17:03, 37519.71, 2002.720,  2,  0,  366.23,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.810,  1,  5, -2.534,  0,  9,    NaN
2002-09-27, 14:51, 37526.62, 2002.739,  2,  0,  366.84,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.837,  1,  0, -1.293,  0,  9,    NaN
2002-10-03, 14:42, 37532.61, 2002.755,  2,  0,  367.63,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.874,  1,  0, -1.427,  0,  9,    NaN
2002-10-10, 15:20, 37539.64, 2002.774,  2,  0,  368.61,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.918,  1,  0, -0.949,  0,  9,    NaN
2002-10-18, 14:29, 37547.60, 2002.796,  2,  0,  370.92,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.024,  1,  0, -0.894,  0,  9,    NaN
2002-10-24, 15:43, 37553.65, 2002.813,  2,  0,  371.31,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.060,  1,  0, -0.815,  0,  9,    NaN
2002-10-31, 19:39, 37560.82, 2002.832,  2,  0,  374.79,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.256,  1,  0, -1.613,  0,  9,    NaN
2002-11-07, 15:36, 37567.65, 2002.851,  2,  0,  373.26,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.147,  1,  0, -0.855,  0,  9,    NaN
2002-11-14, 15:00, 37574.62, 2002.870,  2,  0,  374.79,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.215,  1,  0, -0.976,  0,  9,    NaN
2002-11-22, 15:00, 37582.62, 2002.892,  2,  0,  373.93,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.174,  1,  0, -0.801,  0,  9,    NaN
2002-11-29, 17:35, 37589.73, 2002.912,  1,  4,  379.60,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2002-12-05, 15:41, 37595.65, 2002.928,  2,  0,  378.38,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.432,  1,  0, -1.133,  0,  9,    NaN
2002-12-12, 07:09, 37602.30, 2002.946,  2,  0,  375.89,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.268,  1,  0, -0.478,  0,  9,    NaN
2002-12-19, 15:17, 37609.64, 2002.966,  2,  0,  380.22,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.551,  1,  0, -1.201,  0,  9,    NaN
2002-12-26, 15:31, 37616.65, 2002.985,  2,  0,  377.71,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.338,  1,  0, -0.534,  0,  9,    NaN
2003-01-03, 16:18, 37624.68, 2003.007,  2,  0,  377.09,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.330,  1,  0, -0.618,  0,  9,    NaN
2003-01-10, 17:25, 37631.73, 2003.027,  2,  0,  377.43,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.356,  1,  0, -0.655,  0,  9,    NaN
2003-01-17, 16:05, 37638.67, 2003.046,  2,  0,  380.37,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.530,  1,  0, -0.763,  0,  9,    NaN
2003-01-24, 19:42, 37645.82, 2003.065,  2,  0,  381.14,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.574,  1,  0, -0.728,  0,  9,    NaN
2003-01-30, 18:41, 37651.78, 2003.082,  2,  4,  380.31,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2003-02-13, 17:51, 37665.74, 2003.120,  2,  4,  383.51,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.645,  1,  0, -0.624,  0,  9,    NaN
2003-02-20, 18:41, 37672.78, 2003.139,  2,  4,  381.76,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2003-02-27, 19:18, 37679.80, 2003.158,  2,  0,  379.74,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.461,  1,  0, -0.363,  0,  9,    NaN
2003-03-14, 18:47, 37694.78, 2003.199,  2,  4,  383.33,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2003-03-20, 16:57, 37700.71, 2003.216,  2,  4,  383.94,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2003-03-28, 16:01, 37708.67, 2003.237,  2,  0,  381.15,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.540,  1,  0, -0.262,  0,  9,    NaN
2003-04-04, 15:42, 37715.65, 2003.257,  2,  0,  381.64,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.545,  1,  0, -0.322,  0,  9,    NaN
2003-04-10, 18:30, 37721.77, 2003.273,  2,  0,  380.78,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.490,  1,  0, -0.137,  0,  9,    NaN
2003-04-18, 15:34, 37729.65, 2003.295,  2,  0,  381.76,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.563,  1,  0, -0.260,  0,  9,    NaN
2003-05-01, 17:45, 37742.74, 2003.331,  2,  0,  382.58,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.585,  1,  0, -0.212,  0,  9,    NaN
2003-05-08, 15:13, 37749.63, 2003.350,  2,  0,  382.47,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.639,  1,  0, -0.321,  0,  9,    NaN
2003-05-15, 14:59, 37756.62, 2003.369,  2,  0,  381.82,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.550,  1,  0, -0.120,  0,  9,    NaN
2003-05-22, 16:49, 37763.70, 2003.388,  2,  0,  381.51,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.554,  1,  0, -0.184,  0,  9,    NaN
2003-05-30, 15:06, 37771.63, 2003.410,  2,  0,  383.23,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.655,  1,  5, -0.882,  0,  9,    NaN
2003-06-05, 14:40, 37777.61, 2003.426,  2,  0,  381.50,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.559,  1,  0, -0.219,  0,  9,    NaN
2003-06-13, 14:47, 37785.62, 2003.448,  2,  0,  382.54,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.586,  1,  0, -0.376,  0,  9,    NaN
2003-06-19, 15:36, 37791.65, 2003.465,  2,  0,  379.29,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.469,  1,  0, -0.326,  0,  9,    NaN
2003-06-26, 14:40, 37798.61, 2003.484,  2,  0,  379.91,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.471,  1,  0, -0.562,  0,  9,    NaN
2003-07-03, 15:57, 37805.66, 2003.503,  2,  0,  375.42,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.230,  1,  0, -0.353,  0,  9,    NaN
2003-07-10, 15:10, 37812.63, 2003.522,  2,  0,  375.10,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.221,  1,  0, -0.835,  0,  9,    NaN
2003-07-17, 16:42, 37819.70, 2003.542,  2,  4,  374.44,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2003-07-24, 16:36, 37826.69, 2003.561,  2,  0,  373.31,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.128,  1,  0, -0.822,  0,  9,    NaN
2003-07-31, 16:29, 37833.69, 2003.580,  2,  0,  369.68,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.978,  1,  0, -1.028,  0,  9,    NaN
2003-08-14, 15:51, 37847.66, 2003.618,  2,  0,  368.15,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.903,  1,  0, -1.103,  0,  9,    NaN
2003-08-23, 19:07, 37856.80, 2003.643,  2,  4,  367.45,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2003-08-29, 17:28, 37862.73, 2003.660,  2,  4,  368.04,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2003-09-04, 18:55, 37868.79, 2003.676,  2,  0,  368.55,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.866,  1,  5, -2.461,  0,  9,    NaN
2003-09-11, 19:03, 37875.79, 2003.695,  2,  4,  368.40,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2003-09-18, 15:59, 37882.67, 2003.714,  2,  0,  367.89,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.894,  1,  0, -1.807,  0,  9,    NaN
2003-09-25, 16:51, 37889.70, 2003.733,  2,  0,  370.27,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.942,  1,  0, -1.818,  0,  9,    NaN
2003-10-03, 14:51, 37897.62, 2003.755,  2,  4,  379.56,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2003-10-09, 19:29, 37903.81, 2003.772,  2,  0,  370.71,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.011,  1,  0, -1.437,  0,  9,    NaN
2003-10-16, 16:11, 37910.67, 2003.791,  2,  0,  372.35,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.044,  1,  0, -1.239,  0,  9,    NaN
2003-10-23, 17:40, 37917.74, 2003.810,  3,  0,  373.48,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.085,  1,  0, -0.984,  0,  9,    NaN
2003-10-30, 17:35, 37924.73, 2003.829,  2,  0,  375.97,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.236,  1,  0, -1.346,  0,  9,    NaN
2003-11-06, 17:17, 37931.72, 2003.849,  2,  0,  376.36,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.240,  1,  0, -1.071,  0,  9,    NaN
2003-11-13, 17:11, 37938.72, 2003.868,  2,  0,  376.86,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.254,  1,  0, -0.779,  0,  9,    NaN
2003-11-20, 21:21, 37945.89, 2003.887,  2,  0,  378.82,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.350,  1,  0, -0.936,  0,  9,    NaN
2003-11-27, 17:35, 37952.73, 2003.906,  2,  0,  379.67,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.382,  1,  0, -0.986,  0,  9,    NaN
2003-12-04, 18:08, 37959.76, 2003.925,  2,  0,  379.67,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.392,  1,  0, -0.912,  0,  9,    NaN
2003-12-12, 16:23, 37967.68, 2003.947,  2,  4,  381.89,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2003-12-18, 17:04, 37973.71, 2003.964,  2,  0,  379.79,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.387,  1,  0, -0.628,  0,  9,    NaN
2004-01-02, 17:18, 37988.72, 2004.005,  2,  4,  380.53,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2004-01-08, 17:36, 37994.73, 2004.021,  2,  0,  383.25,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.585,  1,  0, -0.934,  0,  9,    NaN
2004-01-16, 19:21, 38002.81, 2004.043,  2,  0,  381.60,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.474,  1,  0, -0.628,  0,  9,    NaN
2004-01-23, 16:47, 38009.70, 2004.062,  2,  4,  386.32,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2004-01-29, 19:03, 38015.79, 2004.079,  2,  0,  382.92,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.547,  1,  0, -0.628,  0,  9,    NaN
2004-02-05, 16:39, 38022.69, 2004.098,  2,  0,  381.68,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.476,  1,  0, -0.392,  0,  9,    NaN
2004-02-12, 17:21, 38029.72, 2004.117,  2,  4,  381.44,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.479,  1,  0, -0.524,  0,  9,    NaN
2004-02-19, 16:04, 38036.67, 2004.136,  2,  0,  382.89,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.540,  1,  0, -0.454,  0,  9,    NaN
2004-02-26, 17:22, 38043.72, 2004.155,  2,  0,  382.76,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.515,  1,  0, -0.377,  0,  9,    NaN
2004-03-04, 16:02, 38050.67, 2004.174,  2,  0,  381.20,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.471,  1,  0, -0.429,  0,  9,    NaN
2004-03-11, 19:08, 38057.80, 2004.193,  2,  0,  381.41,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.470,  1,  0, -0.256,  0,  9,    NaN
2004-03-19, 17:25, 38065.73, 2004.215,  2,  0,  382.21,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.500,  1,  0, -0.348,  0,  9,    NaN
2004-03-25, 18:07, 38071.75, 2004.232,  2,  4,  382.83,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.519,  1,  0, -0.224,  0,  9,    NaN
2004-04-01, 16:21, 38078.68, 2004.250,  2,  0,  383.24,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.564,  1,  0, -0.324,  0,  9,    NaN
2004-04-08, 17:30, 38085.73, 2004.270,  2,  0,  383.38,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.575,  1,  0, -0.318,  0,  9,    NaN
2004-04-14, 17:12, 38091.72, 2004.286,  2,  0,  383.37,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.547,  1,  0, -0.189,  0,  9,    NaN
2004-04-23, 16:13, 38100.68, 2004.311,  2,  0,  383.21,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.526,  1,  0, -0.246,  0,  9,    NaN
2004-04-28, 18:27, 38105.77, 2004.325,  2,  0,  383.25,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.542,  1,  0, -0.153,  0,  9,    NaN
2004-05-06, 19:24, 38113.81, 2004.346,  2,  0,  383.38,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.555,  1,  0, -0.078,  0,  9,    NaN
2004-05-12, 17:23, 38119.72, 2004.363,  2,  4,  385.20,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2004-05-20, 17:31, 38127.73, 2004.385,  2,  4,  384.94,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.604,  1,  0,  0.134,  0,  9,    NaN
2004-05-26, 16:23, 38133.68, 2004.401,  2,  0,  383.62,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.544,  1,  0, -0.083,  0,  9,    NaN
2004-06-02, 15:08, 38140.63, 2004.420,  2,  0,  383.36,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.540,  1,  0, -0.076,  0,  9,    NaN
2004-06-10, 16:48, 38148.70, 2004.442,  2,  4,  383.60,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.559,  1,  0, -0.188,  0,  9,    NaN
2004-06-18, 12:19, 38156.51, 2004.463,  2,  0,  381.45,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.445,  1,  0, -0.401,  0,  9,    NaN
2004-06-25, 16:17, 38163.68, 2004.483,  2,  0,  381.13,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.462,  1,  0, -0.255,  0,  9,    NaN
2004-06-30, 15:59, 38168.67, 2004.496,  2,  0,  380.98,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.423,  1,  0, -0.488,  0,  9,    NaN
2004-07-07, 19:07, 38175.80, 2004.516,  2,  4,  376.54,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2004-07-16, 16:03, 38184.67, 2004.540,  1,  4,  374.02,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2004-07-22, 16:05, 38190.67, 2004.556,  2,  0,  371.53,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.017,  1,  0, -0.223,  0,  9,    NaN
2004-07-28, 14:23, 38196.60, 2004.573,  2,  0,  372.72,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.012,  1,  0, -0.733,  0,  9,    NaN
2004-08-05, 11:55, 38204.50, 2004.594,  2,  0,  370.84,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.895,  1,  0, -0.321,  0,  9,    NaN
2004-08-11, 15:07, 38210.63, 2004.611,  2,  4,  370.63,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.878,  1,  0, -0.924,  0,  9,    NaN
2004-08-18, 20:49, 38217.87, 2004.631,  2,  0,  368.66,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.826,  1,  0, -0.991,  0,  9,    NaN
